,0,1,2,3,4,5,6,7
2.57E+13,0.293282366,0.790882323,0.837634665,0.888854163,0.187480703,0.257304317,0.525379472,0.529418377
2.57E+13,0.293495864,0.792306119,0.835784126,0.886127894,0.187728894,0.257123337,0.524878473,0.529418377
2.58E+13,0.330915337,0.788066151,0.75704829,0.857531313,0.16759815,0.247233841,0.52338056,0.567343035
2.58E+13,0.331665796,0.786673359,0.758252171,0.855412239,0.167925367,0.246889356,0.52288294,0.567343035
2.59E+13,0.347966412,0.754660563,0.802587349,0.799591202,0.155787351,0.259671436,0.54885355,0.616388288
2.59E+13,0.348233778,0.754660563,0.805633661,0.79811124,0.155987975,0.259305517,0.548311052,0.616388288
2.6E+13,0.320641472,0.700973683,0.802587349,0.823403481,0.168143919,0.283467393,0.559919426,0.666649051
2.6E+13,0.320402026,0.700033033,0.801083148,0.823403481,0.167925367,0.28367184,0.559919426,0.667474653
2.61E+13,0.32719672,0.801083148,0.808732541,0.849241483,0.169572479,0.260589034,0.599738404,0.660940779
2.61E+13,0.327442896,0.802587349,0.8103025,0.849241483,0.16990412,0.260221514,0.599092237,0.660135223
2.62E+13,0.311013441,0.747650853,0.853325124,0.816727376,0.186245459,0.264862132,0.557672607,0.590195499
2.62E+13,0.311243741,0.748803677,0.851268624,0.815098647,0.186491749,0.264674544,0.557113584,0.590195499
2.63E+13,0.339296952,0.735347791,0.883467099,0.855412239,0.187853133,0.239788668,0.558232699,0.576746844
2.63E+13,0.339814029,0.737535385,0.883467099,0.853325124,0.188101897,0.239456785,0.557672607,0.576150122
2.64E+13,0.341111366,0.789469071,0.868661063,0.903666695,0.21902587,0.225388841,0.555442878,0.53766596
2.64E+13,0.341371633,0.789469071,0.866357972,0.90052355,0.219174853,0.225080864,0.555442878,0.537143672
2.65E+13,0.338008878,0.808732541,0.921280254,0.90052355,0.186245459,0.220972127,0.536101864,0.559919426
2.65E+13,0.337239182,0.808732541,0.917451452,0.90052355,0.185999547,0.221273382,0.537143672,0.560483834
2.66E+13,0.323533298,0.8103025,0.851268624,0.815098647,0.174397974,0.230227857,0.537143672,0.558232699
2.66E+13,0.324261627,0.811886594,0.851268624,0.813485184,0.17451206,0.229911914,0.53766596,0.557672607
2.67E+13,0.350382796,0.903666695,0.845270677,0.807176372,0.179264507,0.227558906,0.489095448,0.46363317
2.67E+13,0.35065269,0.90052355,0.847242531,0.805633661,0.179500129,0.227247365,0.488652425,0.462821517
2.68E+13,0.348501424,0.925307751,0.821709374,0.685443483,0.188351045,0.252649422,0.447048201,0.53871332
2.68E+13,0.348501424,0.929568022,0.821709374,0.685443483,0.188475763,0.252295665,0.447048201,0.538189175
2.69E+13,0.326950788,0.891650849,0.891650849,0.634084481,0.220821683,0.246889356,0.450911595,0.59716244
2.69E+13,0.32719672,0.886127894,0.894523556,0.632626661,0.221122693,0.246373729,0.450522918,0.59716244
2.7E+13,0.327689319,0.964749626,0.925307751,0.615703167,0.219771998,0.249487389,0.417540782,0.577943978
2.7E+13,0.328182902,0.964749626,0.921280254,0.614337899,0.220071298,0.249139056,0.417195025,0.577344795
2.71E+13,0.384627435,1,0.921280254,0.639994011,0.229438978,0.237149155,0.406683042,0.503636334
2.71E+13,0.384320525,1,0.925307751,0.639994011,0.228967213,0.237805714,0.407349412,0.504102508
2.72E+13,0.403704012,0.894523556,0.88086739,0.601685712,0.222180099,0.220221131,0.386167221,0.515033039
2.72E+13,0.404363259,0.894523556,0.883467099,0.601035134,0.222483325,0.220071298,0.385550257,0.514549283
2.73E+13,0.403704012,0.833955392,0.820032299,0.638504694,0.19548597,0.195095827,0.378254491,0.507858672
2.73E+13,0.40403344,0.833955392,0.820032299,0.63776305,0.195877026,0.194965982,0.377356267,0.507386527
2.74E+13,0.3755688,0.875835966,0.929568022,0.624036888,0.228967213,0.222028671,0.3946361,0.452080774
2.74E+13,0.376163297,0.875835966,0.929568022,0.624036888,0.229124338,0.221726186,0.39399969,0.451300795
2.75E+13,0.395273991,0.830360524,1,0.644511135,0.245688273,0.245859418,0.412738546,0.486886983
2.75E+13,0.395593493,0.830360524,1,0.643753081,0.246030709,0.245517273,0.41239866,0.486447276
2.76E+13,0.401735637,0.823403481,0.944291461,0.58584818,0.234544785,0.26674714,0.468551209,0.51697603
2.76E+13,0.401082613,0.821709374,0.938984277,0.586465232,0.234221678,0.267315897,0.469379014,0.517952343
2.77E+13,0.382486346,0.847242531,0.964749626,0.63190062,0.222635124,0.302867981,0.429556069,0.526384028
2.77E+13,0.383096357,0.847242531,0.964749626,0.631176475,0.222939094,0.302423599,0.4291953,0.525881322
2.78E+13,0.319208317,0.826844798,0.917451452,0.679314569,0.221424194,0.329669587,0.43245882,0.547769553
2.78E+13,0.319685098,0.830360524,0.917451452,0.678450784,0.221877367,0.329421186,0.432094353,0.547229049
2.79E+13,0.302423599,0.866357972,0.950164662,0.728907425,0.235679913,0.346102621,0.460802245,0.541877928
2.79E+13,0.302867981,0.868661063,0.950164662,0.727851244,0.236005457,0.345572596,0.460400069,0.541877928
2.8E+13,0.299774889,0.864095365,0.929568022,0.697232234,0.246717334,0.303759279,0.407349412,0.432823755
2.8E+13,0.300214259,0.864095365,0.934106204,0.696305574,0.247061525,0.303313207,0.406683042,0.432094353
2.81E+13,0.329421186,0.813485184,0.929568022,0.680181249,0.256040752,0.283059058,0.40304633,0.454039982
2.81E+13,0.329918238,0.813485184,0.925307751,0.679314569,0.256400988,0.282447949,0.402718074,0.453647077
2.82E+13,0.289683063,0.731034305,0.897478675,0.640741709,0.266936558,0.310553505,0.430278984,0.452862864
2.82E+13,0.289263328,0.729968426,0.90052355,0.641491453,0.266368805,0.310783362,0.430641132,0.453647077
2.83E+13,0.30087487,0.808732541,0.929568022,0.628298637,0.264487121,0.329669587,0.47229497,0.485132091
2.83E+13,0.301537356,0.8103025,0.925307751,0.626870806,0.265049885,0.329421186,0.471876617,0.484695003
2.84E+13,0.301316318,0.88086739,0.925307751,0.625450252,0.282447949,0.376163297,0.443235962,0.471458863
2.84E+13,0.301758602,0.883467099,0.925307751,0.624742676,0.282855169,0.375865883,0.442479546,0.471041706
2.85E+13,0.28905375,0.79811124,0.861871249,0.656143458,0.287384069,0.348769349,0.485132091,0.438354552
2.85E+13,0.289473099,0.799591202,0.857531313,0.656143458,0.288008758,0.348501424,0.484258564,0.437982482
2.86E+13,0.247924576,0.830360524,0.837634665,0.669133652,0.313326487,0.374975621,0.472713923,0.470625144
2.86E+13,0.248270829,0.832147749,0.835784126,0.668302847,0.314024776,0.374679524,0.47229497,0.4697938
2.87E+13,0.253714362,0.830360524,0.821709374,0.634084481,0.320162815,0.44097267,0.425968858,0.439100146
2.87E+13,0.25335877,0.828593075,0.821709374,0.634084481,0.319685098,0.441348647,0.426682679,0.439473673
2.88E+13,0.25658134,0.864095365,0.768137567,0.562183613,0.387715798,0.427398302,0.451690521,0.424901489
2.88E+13,0.256942515,0.868661063,0.768137567,0.561049331,0.388026575,0.427040265,0.451690521,0.424546592
2.89E+13,0.264674544,0.857531313,0.777191566,0.568502053,0.3755688,0.373498411,0.39431771,0.348769349
2.89E+13,0.265237804,0.857531313,0.777191566,0.567921969,0.375865883,0.373203948,0.39399969,0.348233778
2.9E+13,0.244154491,0.837634665,0.7216123,0.53871332,0.395913368,0.368825669,0.401735637,0.320881153
2.9E+13,0.244324333,0.837634665,0.7216123,0.538189175,0.396233616,0.368247318,0.401408932,0.320402026
2.91E+13,0.252295665,0.891650849,0.760680476,0.538189175,0.40043113,0.339296952,0.358883369,0.31425799
2.91E+13,0.252649422,0.891650849,0.759462865,0.53766596,0.401082613,0.338780933,0.358604769,0.313791787
2.92E+13,0.222787047,0.845270677,0.833955392,0.51697603,0.353640328,0.337752051,0.416504787,0.310783362
2.92E+13,0.223395982,0.843324895,0.832147749,0.516489082,0.353913652,0.337495486,0.416160303,0.310553505
2.93E+13,0.235030457,0.853325124,0.861871249,0.504102508,0.388961044,0.276427531,0.428115737,0.356939396
2.93E+13,0.23470654,0.855412239,0.861871249,0.50456942,0.388649197,0.276823832,0.428475135,0.35721622
2.94E+13,0.261880429,0.857531313,0.841404225,0.492215447,0.406018267,0.302423599,0.434288185,0.416849694
2.94E+13,0.262250855,0.857531313,0.841404225,0.491320635,0.406683042,0.301980058,0.434288185,0.416160303
2.95E+13,0.220221131,0.891650849,0.839507765,0.444374335,0.372615996,0.333678141,0.376461042,0.448201792
2.95E+13,0.220521163,0.891650849,0.837634665,0.443614919,0.373203948,0.333173531,0.375865883,0.447816748
2.96E+13,0.228653352,0.859683795,0.813485184,0.44097267,0.380664543,0.337495486,0.383707748,0.437610895
2.96E+13,0.228810218,0.861871249,0.813485184,0.440222191,0.381270444,0.33698314,0.383096357,0.437610895
2.97E+13,0.246717334,0.894523556,0.799591202,0.439847687,0.413760691,0.35119333,0.386476231,0.372322505
2.97E+13,0.246889356,0.894523556,0.79811124,0.439473673,0.4144442,0.35065269,0.386167221,0.371736494
2.98E+13,0.317546923,0.913794865,0.739744241,0.420322245,0.384934693,0.365660283,0.429556069,0.315193117
2.98E+13,0.317310508,0.913794865,0.739744241,0.421021926,0.384320525,0.366232993,0.430278984,0.315662046
2.99E+13,0.363381812,0.861871249,0.707660467,0.390212012,0.39304784,0.36680695,0.466902618,0.254784831
2.99E+13,0.363949583,0.859683795,0.706694005,0.389898731,0.393682039,0.36680695,0.466491923,0.254606034
3E+13,0.370277092,0.825115115,0.724711063,0.402718074,0.39431771,0.439847687,0.522386157,0.264862132
3E+13,0.370277092,0.825115115,0.724711063,0.402718074,0.39495486,0.439100146,0.521395094,0.264674544
3.01E+13,0.359441462,0.783917375,0.717542668,0.427040265,0.38340188,0.440597185,0.492663876,0.203757568
3.01E+13,0.360000751,0.785290498,0.71653602,0.426682679,0.384013963,0.440222191,0.491767701,0.203484397
3.02E+13,0.289893222,0.826844798,0.720588342,0.488652425,0.415129381,0.462012123,0.481653481,0.236658178
3.02E+13,0.290314122,0.826844798,0.718553574,0.487768378,0.415129381,0.461204978,0.480790238,0.236331544
3.03E+13,0.251062295,0.864095365,0.662559233,0.476087344,0.455616961,0.496276125,0.478215664,0.198772952
3.03E+13,0.251589973,0.866357972,0.661748776,0.475240333,0.456408684,0.495822162,0.477362478,0.198242705
3.04E+13,0.272697985,0.853325124,0.711565057,0.473553635,0.428115737,0.464447095,0.531458752,0.195746572
3.04E+13,0.272309082,0.851268624,0.712551091,0.473553635,0.427398302,0.465263304,0.531458752,0.196138239
3.05E+13,0.290946935,0.897478675,0.746504014,0.516489082,0.426325543,0.45999845,0.531458752,0.167925367
3.05E+13,0.291369788,0.897478675,0.745363079,0.516002935,0.427040265,0.459196876,0.530947333,0.16759815
3.06E+13,0.290314122,0.975070165,0.709604934,0.529927149,0.442479546,0.448587351,0.580958593,0.172246574
3.06E+13,0.290735802,0.975070165,0.708630763,0.529927149,0.443235962,0.448587351,0.580958593,0.172021892
3.07E+13,0.322807128,0.938984277,0.689012702,0.568502053,0.444754797,0.419624298,0.604302952,0.151933105
3.07E+13,0.323048946,0.938984277,0.689012702,0.568502053,0.445517235,0.419624298,0.603646387,0.151641129
3.08E+13,0.295426323,1,0.615703167,0.58584818,0.42277876,0.343726132,0.625450252,0.165972975
3.08E+13,0.295857521,0.975070165,0.615019707,0.58584818,0.423484566,0.343201021,0.624742676,0.165650109
3.09E+13,0.311243741,0.956834309,0.570833994,0.6537766,0.401735637,0.359162266,0.654563242,0.190990439
3.09E+13,0.311013441,0.956834309,0.570833994,0.6537766,0.401082613,0.359162266,0.655352189,0.191244051
3.1E+13,0.361404228,0.934106204,0.573775404,0.628298637,0.332921608,0.326705102,0.652210173,0.165220737
3.1E+13,0.361967732,0.929568022,0.572595273,0.628298637,0.333678141,0.326214462,0.652210173,0.165006529
3.11E+13,0.373203948,0.950164662,0.511663283,0.612979198,0.348233778,0.330416287,0.659332092,0.17914683
3.11E+13,0.373793199,0.950164662,0.511185015,0.612979198,0.348501424,0.329669587,0.659332092,0.178911744
3.12E+13,0.363665544,0.964749626,0.441725118,0.626870806,0.414786581,0.342154042,0.661748776,0.185754012
3.12E+13,0.363949583,0.964749626,0.441348647,0.626870806,0.415129381,0.341892971,0.660940779,0.185386415
3.13E+13,0.345307995,0.950164662,0.416504787,0.615019707,0.40075668,0.351735106,0.668302847,0.211585165
3.13E+13,0.345837471,0.964749626,0.416160303,0.614337899,0.401082613,0.351735106,0.667474653,0.21115691
3.14E+13,0.376759118,1,0.330167137,0.633354611,0.44097267,0.346368047,0.639994011,0.207488056
3.14E+13,0.377057526,1,0.329918238,0.633354611,0.441348647,0.345837471,0.638504694,0.207208973
3.15E+13,0.362815266,0.975070165,0.310553505,0.604961033,0.458796917,0.325969508,0.679314569,0.235354914
3.15E+13,0.36253245,1,0.310783362,0.606281774,0.45839751,0.32645966,0.679314569,0.235679913
3.16E+13,0.397518354,0.851268624,0.289893222,0.599738404,0.417540782,0.352006422,0.631176475,0.250886704
3.16E+13,0.398162981,0.851268624,0.289473099,0.599738404,0.417886964,0.351735106,0.630454216,0.250711264
3.17E+13,0.419973056,0.830360524,0.31683837,0.615703167,0.435760174,0.354187266,0.588324336,0.278416201
3.17E+13,0.420322245,0.830360524,0.316367152,0.615019707,0.436499025,0.353913652,0.587703303,0.278216526
3.18E+13,0.424546592,0.813485184,0.323048946,0.604302952,0.407016027,0.36253245,0.602991331,0.30087487
3.18E+13,0.424901489,0.813485184,0.322565549,0.603646387,0.407683196,0.362249939,0.602337775,0.300654459
3.19E+13,0.425256831,0.725753118,0.334183773,0.614337899,0.411043232,0.362249939,0.649877432,0.295426323
3.19E+13,0.425968858,0.725753118,0.333678141,0.613657732,0.411381473,0.361685829,0.649877432,0.294995931
3.2E+13,0.401408932,0.710583019,0.346102621,0.615703167,0.3946361,0.409022353,0.599092237,0.283467393
3.2E+13,0.401408932,0.709604934,0.346633749,0.617075077,0.3946361,0.409694353,0.599092237,0.284081296
3.21E+13,0.4107054,0.680181249,0.38340188,0.572006996,0.444374335,0.425968858,0.600386034,0.274849441
3.21E+13,0.411043232,0.679314569,0.382791179,0.571419904,0.444374335,0.425612621,0.599738404,0.274456688
3.22E+13,0.38958581,0.693545966,0.402390207,0.58217327,0.475240333,0.476087344,0.542940398,0.255322151
3.22E+13,0.389898731,0.692632784,0.402062728,0.581565295,0.475663532,0.475663532,0.542408684,0.254963783
3.23E+13,0.40403344,0.686331116,0.402062728,0.599092237,0.453647077,0.473553635,0.522386157,0.308722586
3.23E+13,0.404363259,0.686331116,0.401082613,0.597804263,0.454433422,0.473133477,0.521395094,0.30803961
3.24E+13,0.406683042,0.796642999,0.368536336,0.687221845,0.427040265,0.489095448,0.557113584,0.294781035
3.24E+13,0.407349412,0.793740677,0.367958616,0.688115698,0.428115737,0.488652425,0.556555624,0.294566341
3.25E+13,0.38187771,0.768137567,0.313326487,0.621930144,0.413419561,0.438727106,0.58584818,0.294995931
3.25E+13,0.382486346,0.768137567,0.312862087,0.621930144,0.413760691,0.437982482,0.585232443,0.294566341
3.26E+13,0.435391465,0.741974911,0.319446591,0.648333361,0.454433422,0.511185015,0.598447526,0.250011007
3.26E+13,0.435023231,0.741974911,0.319923839,0.649104298,0.453647077,0.511663283,0.599092237,0.250360835
3.27E+13,0.521395094,0.753476522,0.301537356,0.587703303,0.494916331,0.529927149,0.586465232,0.260037995
3.27E+13,0.52189021,0.751127616,0.30109549,0.586465232,0.494916331,0.52891048,0.586465232,0.259671436
3.28E+13,0.562752407,0.737535385,0.316602646,0.546151012,0.540819277,0.51991471,0.591449725,0.275834417
3.28E+13,0.562752407,0.736438963,0.316131888,0.545613471,0.541348126,0.518931895,0.59082193,0.275439895
3.29E+13,0.491767701,0.722640706,0.292430358,0.530947333,0.527897302,0.45522191,0.613657732,0.320881153
3.29E+13,0.492663876,0.722640706,0.292005539,0.5304368,0.52891048,0.45522191,0.612302289,0.320402026
3.3E+13,0.456408684,0.7216123,0.319446591,0.528403456,0.538189175,0.450134764,0.541348126,0.302645685
3.3E+13,0.456805359,0.720588342,0.318970278,0.527897302,0.53871332,0.449747132,0.540819277,0.302201723
3.31E+13,0.503636334,0.746504014,0.303313207,0.51262215,0.493112989,0.45522191,0.608274457,0.318020446
3.31E+13,0.503170896,0.747650853,0.303759279,0.513102755,0.492663876,0.456012552,0.608941802,0.318257556
3.32E+13,0.586465232,0.76190511,0.302645685,0.479071343,0.478215664,0.47992953,0.647564608,0.313326487
3.32E+13,0.586465232,0.760680476,0.302201723,0.478643191,0.478215664,0.479071343,0.646033591,0.312630224
3.33E+13,0.559356104,0.751127616,0.290314122,0.435391465,0.459597386,0.444754797,0.67502412,0.325724798
3.33E+13,0.559356104,0.749962569,0.289683063,0.434655471,0.460400069,0.443994376,0.674174459,0.325236106
3.34E+13,0.50456942,0.763136877,0.268839991,0.46322706,0.449747132,0.426325543,0.651430354,0.331165238
3.34E+13,0.505037073,0.763136877,0.268648888,0.46322706,0.450522918,0.425968858,0.650652779,0.330665687
3.35E+13,0.489095448,0.815098647,0.281635731,0.422074713,0.411043232,0.459597386,0.604302952,0.297807931
3.35E+13,0.48953914,0.816727376,0.281230729,0.421723347,0.411381473,0.459196876,0.603646387,0.297590405
3.36E+13,0.480359568,0.843324895,0.292430358,0.435760174,0.428115737,0.50456942,0.639994011,0.311935978
3.36E+13,0.481221541,0.843324895,0.292005539,0.434655471,0.428834989,0.503636334,0.639248343,0.31170501
3.37E+13,0.470209176,0.929568022,0.262807714,0.424546592,0.455616961,0.533513338,0.613657732,0.362249939
3.37E+13,0.470209176,0.929568022,0.263179769,0.424901489,0.454827398,0.534546023,0.614337899,0.362815266
3.38E+13,0.468551209,0.917451452,0.2578482,0.414102237,0.445899214,0.508805235,0.563322309,0.381270444
3.38E+13,0.468964818,0.913794865,0.257485454,0.413760691,0.445899214,0.508805235,0.562752407,0.380967323
3.39E+13,0.435391465,0.88086739,0.299336347,0.411720124,0.435023231,0.496276125,0.554888084,0.372029339
3.39E+13,0.435391465,0.87832485,0.29889863,0.411043232,0.435391465,0.495368898,0.554888084,0.371443972
3.4E+13,0.478215664,0.88086739,0.266179889,0.444754797,0.419973056,0.455616961,0.502706191,0.384013963
3.4E+13,0.478643191,0.883467099,0.265802556,0.444374335,0.420671869,0.454827398,0.501778974,0.383707748
3.41E+13,0.440597185,0.903666695,0.293923456,0.409694353,0.413078846,0.453647077,0.531971058,0.353913652
3.41E+13,0.441348647,0.903666695,0.293495864,0.409022353,0.413419561,0.453254705,0.530947333,0.353367292
3.42E+13,0.451690521,0.938984277,0.328430064,0.410030962,0.39913276,0.457600341,0.476936816,0.345572596
3.42E+13,0.450522918,0.938984277,0.328677473,0.410367977,0.398162981,0.457998651,0.477362478,0.345837471
3.43E+13,0.454433422,0.921280254,0.303759279,0.40403344,0.388961044,0.38958581,0.485132091,0.353094544
3.43E+13,0.45522191,0.917451452,0.303313207,0.403374976,0.389273248,0.388961044,0.484695003,0.35254991
3.44E+13,0.476936816,1,0.318020446,0.412738546,0.383707748,0.418928077,0.502706191,0.357493338
3.44E+13,0.47778876,0.975070165,0.318020446,0.412059186,0.384013963,0.418233574,0.501778974,0.356939396
3.45E+13,0.49764223,0.964749626,0.340072964,0.386785592,0.386167221,0.39495486,0.499473616,0.361685829
3.45E+13,0.49809901,0.964749626,0.339555358,0.386167221,0.386167221,0.3946361,0.498556499,0.361404228
3.46E+13,0.541877928,0.975070165,0.339038811,0.392415107,0.381573906,0.397196606,0.491767701,0.376759118
3.46E+13,0.542940398,0.964749626,0.338780933,0.392099289,0.38187771,0.396554238,0.491320635,0.376461042
3.47E+13,0.489095448,0.917451452,0.333930829,0.419275972,0.342415382,0.380362103,0.456012552,0.372029339
3.47E+13,0.48953914,0.921280254,0.333425709,0.418928077,0.342676992,0.380362103,0.456012552,0.371443972
3.48E+13,0.51262215,0.910289429,0.406350455,0.4144442,0.318970278,0.36112293,0.514549283,0.351735106
3.48E+13,0.511663283,0.913794865,0.406683042,0.415129381,0.318494897,0.361404228,0.515033039,0.352006422
3.49E+13,0.511663283,0.888854163,0.395913368,0.423838132,0.319208317,0.417540782,0.537143672,0.341632168
3.49E+13,0.512142327,0.888854163,0.395913368,0.423131443,0.319685098,0.417195025,0.536622308,0.341111366
3.5E+13,0.559919426,0.871006806,0.421021926,0.387095307,0.329669587,0.386167221,0.529927149,0.32401861
3.5E+13,0.559919426,0.873397573,0.420322245,0.386476231,0.330167137,0.385858564,0.52891048,0.323533298
3.51E+13,0.574960339,0.851268624,0.462012123,0.365374394,0.311013441,0.358604769,0.511185015,0.257123337
3.51E+13,0.575554622,0.851268624,0.46160827,0.365088814,0.311243741,0.358326467,0.510707521,0.256761849
3.52E+13,0.562183613,0.843324895,0.428475135,0.387715798,0.321121071,0.357770752,0.491767701,0.225851755
3.52E+13,0.563322309,0.843324895,0.427040265,0.387095307,0.321601615,0.357770752,0.490874248,0.225543019
3.53E+13,0.567921969,0.832147749,0.420671869,0.405686474,0.290946935,0.32548033,0.510230798,0.238960007
3.53E+13,0.566765247,0.835784126,0.422074713,0.407016027,0.290946935,0.325969508,0.510230798,0.239291053
3.54E+13,0.543473074,0.832147749,0.415816241,0.432823755,0.266557889,0.315427467,0.50456942,0.25335877
3.54E+13,0.544541327,0.835784126,0.415129381,0.432094353,0.266936558,0.315427467,0.50456942,0.25335877
3.55E+13,0.559919426,0.815098647,0.462821517,0.488210069,0.275834417,0.302645685,0.507386527,0.260589034
3.55E+13,0.561049331,0.811886594,0.462821517,0.48732735,0.276229648,0.301758602,0.506444498,0.260221514
3.56E+13,0.538189175,0.868661063,0.452471555,0.435760174,0.266179889,0.319208317,0.534029228,0.251942515
3.56E+13,0.538189175,0.868661063,0.452471555,0.435023231,0.266179889,0.319208317,0.534029228,0.251589973
3.57E+13,0.610281219,0.835784126,0.472713923,0.403704012,0.267315897,0.299117385,0.530947333,0.213886678
3.57E+13,0.610281219,0.839507765,0.471876617,0.403704012,0.268076593,0.29868008,0.530947333,0.213597369
3.58E+13,0.589570428,0.851268624,0.471041706,0.342154042,0.269606105,0.322083107,0.54885355,0.248097628
3.58E+13,0.589570428,0.851268624,0.470209176,0.341632168,0.269990184,0.321601615,0.54885355,0.247751671
3.59E+13,0.595883091,0.851268624,0.428475135,0.349037554,0.239622657,0.328430064,0.515033039,0.279819001
3.59E+13,0.59460942,0.851268624,0.429917297,0.349574806,0.239291053,0.328925129,0.516002935,0.279819001
3.6E+13,0.587083604,0.740856814,0.437239791,0.319208317,0.236985359,0.330915337,0.525881322,0.319208317
3.6E+13,0.587083604,0.745363079,0.437239791,0.318732471,0.237313089,0.330416287,0.524878473,0.318257556
3.61E+13,0.583393061,0.754660563,0.462821517,0.332418524,0.241959591,0.31216717,0.52189021,0.331415391
3.61E+13,0.584618015,0.754660563,0.461204978,0.331916452,0.242295698,0.31216717,0.51991471,0.330416287
3.62E+13,0.555442878,0.690816272,0.51697603,0.365088814,0.227714869,0.328430064,0.52891048,0.380362103
3.62E+13,0.555442878,0.690816272,0.516002935,0.364518582,0.228027181,0.327935987,0.527897302,0.37975824
3.63E+13,0.51991471,0.745363079,0.517952343,0.382181856,0.217395001,0.333425709,0.584618015,0.39399969
3.63E+13,0.520900807,0.745363079,0.517952343,0.380967323,0.217986363,0.332921608,0.584618015,0.39399969
3.64E+13,0.489095448,0.734261802,0.535063725,0.37975824,0.235354914,0.32645966,0.639994011,0.358326467
3.64E+13,0.488210069,0.734261802,0.536101864,0.380967323,0.235030457,0.32645966,0.641491453,0.358883369
3.65E+13,0.547769553,0.752298904,0.558793863,0.358326467,0.230861314,0.289683063,0.615703167,0.342676992
3.65E+13,0.547769553,0.754660563,0.558793863,0.357770752,0.231496874,0.289263328,0.614337899,0.342154042
3.66E+13,0.48732735,0.796642999,0.587083604,0.367382156,0.230861314,0.290946935,0.639994011,0.320641472
3.66E+13,0.48732735,0.796642999,0.587083604,0.366232993,0.231178831,0.290524865,0.639994011,0.320162815
3.67E+13,0.512142327,0.766876114,0.572595273,0.315896852,0.226781014,0.275046082,0.650652779,0.268457954
3.67E+13,0.512142327,0.769406747,0.571419904,0.315427467,0.226781014,0.274652976,0.649104298,0.268076593
3.68E+13,0.506444498,0.727851244,0.563322309,0.31170501,0.226781014,0.331916452,0.619839119,0.255501568
3.68E+13,0.506444498,0.729968426,0.563322309,0.311243741,0.226781014,0.330915337,0.619839119,0.255142889
3.69E+13,0.514066319,0.705731341,0.556555624,0.303536137,0.249139056,0.335961569,0.625450252,0.25335877
3.69E+13,0.515033039,0.705731341,0.556555624,0.303536137,0.249487389,0.335452339,0.625450252,0.25300379
3.7E+13,0.506444498,0.738637121,0.602337775,0.281838508,0.266557889,0.398485861,0.622630632,0.277419624
3.7E+13,0.506444498,0.738637121,0.602337775,0.282244617,0.266557889,0.39913276,0.622630632,0.277817715
3.71E+13,0.518931895,0.821709374,0.563322309,0.307132023,0.263179769,0.40043113,0.632626661,0.283876475
3.71E+13,0.518931895,0.821709374,0.563322309,0.30667953,0.263179769,0.399781181,0.632626661,0.283876475
3.72E+13,0.462821517,0.799591202,0.562183613,0.296505831,0.263925842,0.429917297,0.612979198,0.301758602
3.72E+13,0.462821517,0.802587349,0.562183613,0.296073422,0.264674544,0.4291953,0.611626995,0.301316318
3.73E+13,0.506444498,0.815098647,0.54885355,0.296073422,0.231496874,0.437239791,0.681923389,0.317783569
3.73E+13,0.506444498,0.815098647,0.549941558,0.295211026,0.232134546,0.436499025,0.681923389,0.317783569
3.74E+13,0.511185015,0.799591202,0.556555624,0.266936558,0.231496874,0.467725748,0.701917913,0.295211026
3.74E+13,0.511185015,0.799591202,0.556555624,0.266557889,0.232134546,0.467725748,0.701917913,0.294781035
3.75E+13,0.561049331,0.76190511,0.502706191,0.258393505,0.232134546,0.462012123,0.696305574,0.328925129
3.75E+13,0.558793863,0.759462865,0.502706191,0.258757833,0.231815445,0.462012123,0.698162342,0.329421186
3.76E+13,0.573775404,0.815098647,0.505505469,0.246030709,0.231178831,0.419973056,0.713541161,0.347966412
3.76E+13,0.574960339,0.815098647,0.50456942,0.245346418,0.231496874,0.419275972,0.713541161,0.347432514
3.77E+13,0.602337775,0.847242531,0.520900807,0.233095034,0.192390179,0.417195025,0.719568783,0.343201021
3.77E+13,0.603646387,0.843324895,0.51991471,0.232454177,0.192645962,0.416504787,0.719568783,0.342676992
3.78E+13,0.626870806,0.839507765,0.494464458,0.245688273,0.206513205,0.435760174,0.769406747,0.339038811
3.78E+13,0.626870806,0.839507765,0.494464458,0.245005144,0.206791181,0.435023231,0.766876114,0.339038811
3.79E+13,0.618453703,0.864095365,0.490874248,0.258757833,0.195746572,0.415816241,0.749962569,0.345837471
3.79E+13,0.619839119,0.859683795,0.491767701,0.25802981,0.196007582,0.415129381,0.752298904,0.345307995
3.8E+13,0.580958593,0.873397573,0.462821517,0.23470654,0.213020144,0.447816748,0.788066151,0.317783569
3.8E+13,0.58217327,0.873397573,0.462012123,0.234383164,0.213308525,0.447816748,0.785290498,0.317310508
3.81E+13,0.611626995,0.873397573,0.461204978,0.229281593,0.217986363,0.44097267,0.839507765,0.309865259
3.81E+13,0.611626995,0.873397573,0.462012123,0.229911914,0.217690443,0.441725118,0.835784126,0.309865259
3.82E+13,0.601035134,0.821709374,0.532998348,0.266179889,0.228967213,0.46363317,0.883467099,0.331415391
3.82E+13,0.602337775,0.825115115,0.532998348,0.265802556,0.229281593,0.462821517,0.883467099,0.330915337
3.83E+13,0.599738404,0.808732541,0.54885355,0.274260575,0.171797547,0.479500122,0.894523556,0.337495486
3.83E+13,0.599738404,0.811886594,0.547769553,0.273868877,0.172246574,0.479500122,0.894523556,0.337495486
